#RPLIDAR SCAN DATA
#COUNT=411
#Angule	Distance	Quality
355.6714 1891.0 188
356.3086 1859.0 188
356.9513 1856.0 188
357.5775 1854.0 188
358.2147 1853.0 188
358.8574 1849.0 188
359.3573 1852.0 188
0.1208 1841.0 188
0.7635 1820.0 188
1.3898 1817.0 188
9.0417 1897.0 188
9.5581 1877.0 188
10.2008 1860.0 188
10.8435 1848.0 188
11.6071 1854.0 188
12.2498 1857.0 188
12.8870 1860.0 188
13.5132 1859.0 188
14.1559 1864.0 188
14.6667 1865.0 188
15.4358 1875.0 188
16.0730 1878.0 188
16.7157 1881.0 188
17.3419 1882.0 188
17.9791 1886.0 188
18.4955 1894.0 188
19.2645 1901.0 188
19.9017 1911.0 188
20.4181 1915.0 188
21.0608 1918.0 188
21.8079 1923.0 188
22.4506 1928.0 188
23.0933 1942.0 188
23.6041 1951.0 188
24.2468 1960.0 188
24.8895 1961.0 188
25.5267 1968.0 188
26.1694 1981.0 188
26.7957 1986.0 188
27.4329 1991.0 188
28.0756 2001.0 188
28.7183 2014.0 188
29.3555 2028.0 188
29.9982 2035.0 188
30.6354 2041.0 188
31.2781 2047.0 188
31.9043 2061.0 188
32.5415 2081.0 188
33.1842 2090.0 188
33.8269 2102.0 188
34.4641 2119.0 188
35.1068 2134.0 188
35.7495 2142.0 188
36.3867 2152.0 188
37.0129 2177.0 188
38.2928 2201.0 188
38.9355 2193.0 188
39.5728 2153.0 188
40.2155 2124.0 188
40.8582 2087.0 188
41.4954 2060.0 188
42.1381 2029.0 188
42.7808 1997.0 188
43.4180 1976.0 188
44.1870 1946.0 188
44.8242 1917.0 188
45.4669 1896.0 188
45.9833 1862.0 188
46.6205 1860.0 188
52.3883 2040.0 188
53.0310 2073.0 188
57.5134 2248.0 188
58.1561 2284.0 188
61.8750 2532.0 188
62.4957 2553.0 188
65.6982 2779.0 188
68.1372 3021.0 188
70.0598 3282.0 188
70.7025 3311.0 188
75.0421 3972.0 188
75.6848 4095.0 188
94.7021 522.0 188
95.5756 512.0 188
96.3391 500.0 188
96.8555 488.0 188
97.7454 474.0 188
98.5144 453.0 188
99.2780 417.0 188
100.1678 385.0 188
101.4368 366.0 188
102.2003 360.0 188
102.8430 359.0 188
102.9803 359.0 188
103.8702 361.0 188
104.2603 365.0 188
104.9030 369.0 188
105.4193 372.0 188
106.4355 373.0 188
106.9354 374.0 188
107.6990 371.0 188
108.3417 365.0 188
108.7317 363.0 188
109.4952 360.0 188
110.1379 356.0 188
110.8905 352.0 188
111.5277 347.0 188
112.4176 343.0 188
113.0603 338.0 188
113.5767 333.0 188
114.0930 330.0 188
115.4663 327.0 188
115.3564 326.0 188
115.9991 326.0 188
117.2626 326.0 188
118.0261 326.0 188
118.0426 328.0 188
118.6853 329.0 188
119.3115 330.0 188
119.8279 331.0 188
120.5914 332.0 188
121.6077 334.0 188
121.7450 338.0 188
126.0132 219.0 188
126.6394 207.0 188
127.2766 199.0 188
127.9193 195.0 188
128.5620 191.0 188
129.1992 186.0 188
129.8419 182.0 188
130.4791 178.0 188
131.1053 175.0 188
131.7480 173.0 188
132.6379 171.0 188
133.2806 170.0 188
133.9178 169.0 188
134.5605 168.0 188
135.1868 168.0 188
135.8240 167.0 188
136.4667 166.0 188
137.1094 165.0 188
137.7466 164.0 188
138.3893 163.0 188
139.0155 162.0 188
139.6527 161.0 188
140.2954 160.0 188
140.9326 160.0 188
141.5753 159.0 188
142.2180 159.0 188
142.8552 159.0 188
143.4814 160.0 188
144.1241 160.0 188
144.7614 161.0 188
145.4041 162.0 188
146.0468 163.0 188
146.6840 165.0 188
147.3102 167.0 188
147.9529 169.0 188
148.9801 175.0 188
149.8700 170.0 188
150.5127 167.0 188
151.1554 168.0 188
151.7761 168.0 188
152.4188 170.0 188
153.0615 171.0 188
153.4515 173.0 188
157.2638 188.0 188
157.9010 188.0 188
158.5437 187.0 188
159.1699 187.0 188
159.8071 188.0 188
160.4498 189.0 188
161.0925 190.0 188
161.7188 192.0 188
162.3560 193.0 188
162.9987 196.0 188
158.6371 656.0 188
159.4061 647.0 188
159.9170 639.0 188
160.8124 623.0 188
166.2781 628.0 188
167.0416 613.0 188
167.6843 611.0 188
168.3270 608.0 188
169.0906 606.0 188
169.8541 604.0 188
170.4968 605.0 188
170.8868 602.0 188
171.7767 599.0 188
172.2931 598.0 188
172.9358 596.0 188
173.6993 595.0 188
174.2157 593.0 188
174.7321 591.0 188
175.3748 592.0 188
176.2646 590.0 188
176.7810 589.0 188
177.4182 588.0 188
178.0609 587.0 188
178.6981 586.0 188
179.4672 585.0 188
180.1044 585.0 188
180.6207 584.0 188
181.2634 585.0 188
181.9061 582.0 188
182.5433 583.0 188
183.1860 583.0 188
183.8232 580.0 188
184.4659 579.0 188
185.2295 579.0 188
185.8722 578.0 188
186.5149 579.0 188
187.1356 577.0 188
187.6520 583.0 188
188.4210 584.0 188
188.9374 584.0 188
189.5746 585.0 188
190.2008 587.0 188
190.9644 586.0 188
191.4807 587.0 188
192.1234 588.0 188
192.7606 588.0 188
193.3868 589.0 188
194.0295 590.0 188
194.5459 591.0 188
195.1831 592.0 188
196.0730 593.0 188
196.7157 598.0 188
205.1532 190.0 188
203.5931 608.0 188
204.2303 616.0 188
204.7467 613.0 188
211.5308 674.0 188
212.2778 659.0 188
213.0469 659.0 188
213.5577 663.0 188
214.2004 667.0 188
214.7168 671.0 188
215.3540 675.0 188
215.9967 680.0 188
216.6394 684.0 188
217.2656 689.0 188
217.9028 693.0 188
218.5455 699.0 188
219.3091 702.0 188
219.8254 708.0 188
220.3418 716.0 188
220.9790 720.0 188
221.6217 726.0 188
222.2479 732.0 188
223.0115 738.0 188
223.5278 745.0 188
224.1705 750.0 188
224.8077 757.0 188
225.4504 765.0 188
225.9668 773.0 188
226.6040 781.0 188
227.2467 788.0 188
227.8894 794.0 188
228.5266 802.0 188
229.1693 812.0 188
229.8120 822.0 188
230.3229 832.0 188
230.9656 841.0 188
231.6083 848.0 188
232.2455 860.0 188
232.7618 871.0 188
233.4210 882.0 188
234.0582 893.0 188
234.7009 905.0 188
235.3436 917.0 188
235.9808 925.0 188
236.6235 938.0 188
237.2607 950.0 188
237.7771 962.0 188
238.4198 977.0 188
239.0625 991.0 188
239.6997 1004.0 188
240.3589 1022.0 188
240.9961 1039.0 188
241.6388 1055.0 188
242.1552 1072.0 188
242.7924 1093.0 188
243.4351 1111.0 188
244.0778 1130.0 188
244.7150 1153.0 188
245.3577 1173.0 188
245.9949 1192.0 188
246.5277 1217.0 188
247.1539 1240.0 188
247.7966 1268.0 188
248.3075 1294.0 188
248.9502 1328.0 188
249.5929 1350.0 188
250.2136 1388.0 188
250.8563 1422.0 188
251.4990 1456.0 188
252.0154 1492.0 188
252.6526 1527.0 188
253.2788 1530.0 188
253.9215 1556.0 188
254.5587 1599.0 188
255.0751 1648.0 188
255.7178 1693.0 188
256.3550 1750.0 188
256.9812 1804.0 188
257.4976 1860.0 188
258.1403 1922.0 188
258.7775 2003.0 188
259.4202 2084.0 188
260.0464 2149.0 188
260.6836 2239.0 188
261.3263 2316.0 188
261.8427 2433.0 188
262.4799 2533.0 188
267.9675 4772.0 188
268.6047 4813.0 188
269.2474 4806.0 188
269.8901 4789.0 188
270.5109 4787.0 188
271.1536 4765.0 188
271.7963 4774.0 188
272.4335 4750.0 188
273.0762 4769.0 188
273.7134 4744.0 188
274.3396 4723.0 188
274.9823 4725.0 188
275.6250 4740.0 188
276.2622 4736.0 188
276.9049 4727.0 188
277.5421 4759.0 188
278.1848 4752.0 188
278.8110 4765.0 188
279.4482 4772.0 188
280.0909 4763.0 188
280.7336 4791.0 188
281.3708 4791.0 188
282.0135 4813.0 188
282.6398 4821.0 188
283.2770 4813.0 188
283.9197 4808.0 188
284.5624 4832.0 188
285.1996 4850.0 188
285.8423 4856.0 188
286.4795 4870.0 188
287.1057 4859.0 188
287.7484 4899.0 188
288.3856 4892.0 188
289.0118 4890.0 188
289.6545 5224.0 188
292.0770 8534.0 188
292.6978 8513.0 188
293.3405 8507.0 188
293.9832 8534.0 188
294.6094 8534.0 188
295.2466 8574.0 188
311.9019 5452.0 188
312.5446 5387.0 188
313.1873 5342.0 188
313.8080 5274.0 188
314.4507 5211.0 188
315.0934 5120.0 188
315.7306 5053.0 188
316.6040 2744.0 188
317.2467 2714.0 188
317.8894 2693.0 188
318.5156 2654.0 188
319.1528 2628.0 188
319.7955 2601.0 188
320.4327 2565.0 188
321.0590 2540.0 188
321.7017 2515.0 188
322.3389 2491.0 188
322.9651 2468.0 188
323.6078 2434.0 188
324.2450 2410.0 188
324.8877 2390.0 188
325.6403 2378.0 188
326.1511 2348.0 188
326.7938 2323.0 188
327.4365 2308.0 188
328.1836 2290.0 188
328.8263 2269.0 188
329.4635 2080.0 188
330.0897 2057.0 188
330.7324 2039.0 188
331.3696 2033.0 188
332.0123 2022.0 188
332.6385 1993.0 188
333.2813 1986.0 188
333.9185 1975.0 188
334.5447 1958.0 188
335.1874 1949.0 188
335.8246 1938.0 188
336.5936 1927.0 188
337.0935 1915.0 188
337.8571 1902.0 188
338.4998 1889.0 188
338.9996 1880.0 188
339.6368 1872.0 188
340.4059 1868.0 188
341.0431 1846.0 188
341.6693 1837.0 188
342.3120 1841.0 188
342.9492 1883.0 188
343.5754 1929.0 188
344.0918 1968.0 188
344.7290 1964.0 188
345.4980 1956.0 188
346.1243 1944.0 188
346.6406 1946.0 188
357.1985 147.0 188
