#RPLIDAR SCAN DATA
#COUNT=483
#Angule	Distance	Quality
356.4349 1325.0 188
357.0612 1338.0 188
357.6984 1329.0 188
358.3411 1329.0 188
358.9838 1327.0 188
359.6045 1329.0 188
0.2472 1319.0 188
0.8899 1301.0 188
9.1516 1386.0 188
9.7778 1368.0 188
10.4205 1358.0 188
11.0468 1351.0 188
11.6840 1361.0 188
12.3267 1363.0 188
12.9529 1365.0 188
13.5901 1364.0 188
14.2328 1371.0 188
14.8590 1373.0 188
15.4962 1380.0 188
16.1224 1384.0 188
16.7651 1387.0 188
17.4023 1395.0 188
18.0286 1398.0 188
18.6713 1351.0 188
19.3085 1407.0 188
19.9347 1416.0 188
20.5774 1426.0 188
21.1981 1433.0 188
21.8408 1441.0 188
22.4835 1443.0 188
23.1042 1448.0 188
23.7469 1461.0 188
24.3896 1464.0 188
24.8895 1471.0 188
25.5267 1481.0 188
26.1530 1484.0 188
26.7957 1494.0 188
28.4491 2210.0 188
29.0918 2223.0 188
29.7290 2241.0 188
30.3717 2250.0 188
31.0144 2262.0 188
31.6516 2275.0 188
32.2943 2296.0 188
32.8107 2308.0 188
33.4479 2322.0 188
34.2169 2329.0 188
34.7333 2364.0 188
35.3705 2381.0 188
36.0132 2391.0 188
36.6559 2406.0 188
37.2931 2401.0 188
37.9358 2376.0 188
38.6993 2337.0 188
39.2157 2300.0 188
39.9792 2274.0 188
40.6219 2245.0 188
41.2646 2220.0 188
41.9019 2193.0 188
42.5446 2164.0 188
43.1873 2137.0 188
43.8245 2113.0 188
44.4672 2086.0 188
45.1044 2071.0 188
45.7471 2038.0 188
46.3898 2023.0 188
47.0270 1995.0 188
47.6697 1982.0 188
48.3124 1961.0 188
48.9496 1931.0 188
49.7186 1917.0 188
50.3558 1899.0 188
50.9985 1883.0 188
51.6357 1867.0 188
52.2784 1843.0 188
52.9211 1834.0 188
53.5583 1816.0 188
54.2010 1800.0 188
54.8438 1792.0 188
55.4810 1768.0 188
56.1237 1758.0 188
56.7609 1741.0 188
57.4036 1734.0 188
58.0463 1720.0 188
58.6835 1708.0 188
59.3262 1697.0 188
60.0897 1682.0 188
60.7324 1673.0 188
61.2488 1662.0 188
61.8860 1646.0 188
62.6550 1652.0 188
63.1714 1636.0 188
63.9349 1628.0 188
64.5776 1615.0 188
65.2148 1606.0 188
65.8575 1598.0 188
66.4948 1591.0 188
67.1375 1580.0 188
67.7802 1577.0 188
68.4174 1565.0 188
69.0601 1561.0 188
69.7028 1555.0 188
70.3400 1546.0 188
70.9662 1537.0 188
71.6089 1550.0 188
75.4321 1505.0 188
76.0748 1499.0 188
76.7175 1497.0 188
77.4646 1443.0 188
80.5463 1496.0 188
81.2933 1475.0 188
85.1990 418.0 188
85.7153 412.0 188
86.3580 408.0 188
86.9843 402.0 188
87.6215 394.0 188
88.5114 385.0 188
89.0277 380.0 188
90.0439 365.0 188
90.7965 355.0 188
91.4337 344.0 188
92.4500 329.0 188
93.5925 319.0 188
94.3561 312.0 188
94.9988 308.0 188
95.4987 304.0 188
96.3885 302.0 188
96.9049 301.0 188
97.1686 300.0 188
98.1848 299.0 188
99.0747 298.0 188
99.4647 298.0 188
100.3546 298.0 188
100.4810 300.0 188
100.9973 303.0 188
101.3873 307.0 188
101.9037 313.0 188
102.5464 318.0 188
103.1836 322.0 188
104.0735 325.0 188
104.3427 327.0 188
105.2161 328.0 188
105.9796 329.0 188
106.4960 329.0 188
107.1387 328.0 188
108.0286 326.0 188
108.2922 324.0 188
109.4348 321.0 188
109.8248 319.0 188
110.4510 317.0 188
111.2146 316.0 188
111.8573 315.0 188
112.7472 315.0 188
113.2635 315.0 188
113.9063 316.0 188
114.6698 316.0 188
115.3125 318.0 188
115.6860 319.0 188
116.2024 321.0 188
116.7188 323.0 188
117.3395 326.0 188
117.8558 330.0 188
118.4985 336.0 188
122.5140 196.0 188
123.1403 194.0 188
123.7775 191.0 188
124.4202 188.0 188
125.0464 185.0 188
125.6836 181.0 188
126.3263 178.0 188
126.9635 175.0 188
127.5897 173.0 188
128.4796 170.0 188
129.1223 168.0 188
129.7485 166.0 188
130.3857 164.0 188
131.0284 163.0 188
131.6711 160.0 188
132.2919 158.0 188
132.9346 156.0 188
133.5773 154.0 188
134.1980 154.0 188
134.8407 153.0 188
135.4834 152.0 188
136.1206 152.0 188
136.7468 152.0 188
137.3895 152.0 188
138.0267 151.0 188
138.6694 151.0 188
139.2957 151.0 188
139.9329 151.0 188
140.5756 150.0 188
141.2018 150.0 188
141.8390 150.0 188
142.4817 149.0 188
143.1079 149.0 188
143.7451 149.0 188
144.3878 149.0 188
145.0140 149.0 188
145.6512 149.0 188
146.2939 149.0 188
146.9202 149.0 188
147.5574 149.0 188
148.2001 149.0 188
148.8428 149.0 188
149.4635 149.0 188
150.1062 149.0 188
150.7489 149.0 188
151.3696 150.0 188
152.0123 151.0 188
152.6550 153.0 188
153.2813 155.0 188
153.9185 158.0 188
155.1874 161.0 188
155.8246 161.0 188
156.4673 161.0 188
157.0935 161.0 188
157.7307 162.0 188
158.3734 163.0 188
159.0106 165.0 188
159.6368 167.0 188
161.9495 185.0 188
162.5757 187.0 188
163.2184 189.0 188
163.8556 191.0 188
164.4983 193.0 188
165.1355 197.0 188
169.9969 2615.0 188
170.6396 2592.0 188
171.2769 2593.0 188
171.9196 2587.0 188
172.5458 2572.0 188
173.1830 2572.0 188
173.8092 2573.0 188
174.4519 2561.0 188
175.0781 2561.0 188
175.7153 2557.0 188
176.3580 2557.0 188
176.9843 2550.0 188
177.6215 2569.0 188
178.2477 2550.0 188
178.8904 2567.0 188
179.5276 2566.0 188
180.1538 2552.0 188
180.7965 2556.0 188
181.4172 2551.0 188
182.0599 2569.0 188
182.7026 2568.0 188
183.3234 2553.0 188
183.9661 2550.0 188
184.5923 2558.0 188
185.2295 2562.0 188
185.8722 2586.0 188
186.4984 2587.0 188
187.1356 2617.0 188
187.7618 2610.0 188
188.4045 2624.0 188
189.0417 2624.0 188
189.6680 2631.0 188
190.3107 2637.0 188
190.9369 2643.0 188
191.5741 2646.0 188
192.2168 2650.0 188
192.8540 2656.0 188
193.4967 2660.0 188
194.1394 2676.0 188
205.2301 190.0 188
205.8728 190.0 188
201.8243 2807.0 188
202.3407 2797.0 188
203.1042 2803.0 188
203.7469 2815.0 188
204.3896 2830.0 188
205.0269 2846.0 188
205.6696 2816.0 188
212.7338 2427.0 188
213.3545 2345.0 188
214.1235 2298.0 188
214.7607 2264.0 188
215.4034 2232.0 188
216.0461 2207.0 188
216.6833 2170.0 188
217.3096 2141.0 188
217.9523 2102.0 188
218.5895 2074.0 188
219.2322 2044.0 188
219.8749 2020.0 188
220.5121 1988.0 188
221.1383 1964.0 188
221.7810 1938.0 188
222.5446 1904.0 188
223.0609 1891.0 188
223.8245 1863.0 188
224.4672 1840.0 188
225.1044 1823.0 188
225.7306 1808.0 188
226.3733 1783.0 188
227.0105 1774.0 188
227.6532 1761.0 188
228.2959 1724.0 188
228.9331 1796.0 188
229.5593 1717.0 188
230.2020 1694.0 188
230.9656 1683.0 188
231.4819 1659.0 188
232.2455 1650.0 188
232.7618 1634.0 188
233.5309 1621.0 188
234.1516 1606.0 188
234.7943 1592.0 188
235.4370 1582.0 188
