#RPLIDAR SCAN DATA
#COUNT=479
#Angule	Distance	Quality
356.6217 963.0 188
357.2644 953.0 188
357.9016 946.0 188
358.5278 946.0 188
359.0277 942.0 188
359.7968 950.0 188
0.4175 927.0 188
8.5144 962.0 188
9.2780 956.0 188
9.9042 946.0 188
10.5469 941.0 188
11.1676 942.0 188
11.8103 942.0 188
12.4365 943.0 188
13.0737 940.0 188
13.7000 946.0 188
14.3427 950.0 188
14.9634 948.0 188
15.6061 952.0 188
16.2323 949.0 188
16.8750 950.0 188
17.4957 957.0 188
18.0121 955.0 188
18.6383 959.0 188
19.2810 960.0 188
19.9182 964.0 188
20.6873 965.0 188
21.1981 968.0 188
21.9672 976.0 188
22.4835 975.0 188
23.1207 977.0 188
23.7469 981.0 188
24.5105 985.0 188
25.0269 990.0 188
25.6696 991.0 188
26.3123 998.0 188
27.0758 1000.0 188
27.5922 1005.0 188
28.2294 1008.0 188
28.8556 1015.0 188
29.3719 1019.0 188
30.1355 1026.0 188
30.6519 1030.0 188
31.4209 1033.0 188
31.9373 1039.0 188
32.7008 1046.0 188
33.3435 1049.0 188
33.8434 1056.0 188
34.4806 1061.0 188
35.1233 1068.0 188
35.7605 1073.0 188
36.5295 1081.0 188
37.0459 1089.0 188
37.6831 1094.0 188
38.3258 1102.0 188
38.9520 1109.0 188
39.5892 1117.0 188
40.2319 1128.0 188
40.7483 1135.0 188
41.4954 1144.0 188
42.1381 1152.0 188
42.7808 1158.0 188
43.4180 1173.0 188
43.9178 1180.0 188
44.5605 1191.0 188
45.1978 1198.0 188
45.8405 1210.0 188
46.4667 1220.0 188
47.1094 1232.0 188
47.7466 1242.0 188
48.3893 1258.0 188
48.8892 1272.0 188
49.5264 1282.0 188
50.2954 1294.0 188
50.8118 1309.0 188
51.4325 1327.0 188
52.0752 1342.0 188
52.7179 1353.0 188
53.3551 1370.0 188
53.9813 1385.0 188
54.6240 1406.0 188
55.1404 1416.0 188
55.9039 1435.0 188
56.4038 1449.0 188
57.1674 1444.0 188
57.6837 1499.0 188
58.3264 1519.0 188
58.9526 1541.0 188
59.5898 1566.0 188
60.2325 1590.0 188
60.8698 1606.0 188
61.3696 1634.0 188
62.4023 2557.0 188
63.0450 2531.0 188
63.6713 2513.0 188
64.3085 2495.0 188
64.9512 2480.0 188
65.5884 2473.0 188
66.2146 2445.0 188
66.8573 2431.0 188
67.5000 2419.0 188
68.1372 2402.0 188
68.7634 2379.0 188
69.4061 2372.0 188
70.1697 2359.0 188
70.8124 2341.0 188
74.6246 2222.0 188
75.2618 2268.0 188
75.9045 2252.0 188
76.5308 2248.0 188
77.1680 2233.0 188
80.9967 2202.0 188
81.6394 2189.0 188
85.4022 389.0 188
85.9021 383.0 188
86.5448 378.0 188
88.3081 317.0 188
88.6981 312.0 188
89.9670 309.0 188
90.2307 308.0 188
90.7306 307.0 188
91.4996 306.0 188
91.8896 306.0 188
93.4058 304.0 188
93.1696 304.0 188
94.0594 303.0 188
