#RPLIDAR SCAN DATA
#COUNT=407
#Angule	Distance	Quality
356.3416 1666.0 188
357.0886 1671.0 188
357.6050 1668.0 188
358.2477 1668.0 188
358.9948 1664.0 188
359.5111 1657.0 188
0.2802 1652.0 188
0.9009 1625.0 188
9.0308 1702.0 188
9.6515 1662.0 188
10.2942 1660.0 188
10.9204 1645.0 188
11.6840 1650.0 188
12.3102 1649.0 188
12.8265 1646.0 188
13.5736 1655.0 188
14.2163 1652.0 188
14.8425 1656.0 188
15.4797 1663.0 188
15.9796 1668.0 188
16.6223 1666.0 188
17.2485 1669.0 188
17.8857 1669.0 188
18.5120 1674.0 188
19.1547 1679.0 188
22.4341 1511.0 188
23.2031 1444.0 188
23.8239 1391.0 188
24.4666 1336.0 188
25.1093 1293.0 188
25.8728 1250.0 188
26.5155 1253.0 188
27.1527 1267.0 188
27.7954 1264.0 188
37.2766 1368.0 188
37.9193 1371.0 188
38.5620 1382.0 188
39.1992 1406.0 188
47.4060 1538.0 188
48.0432 1553.0 188
48.6859 1578.0 188
54.9481 1747.0 188
55.5743 1762.0 188
56.2170 1792.0 188
61.1993 1990.0 188
61.8420 2012.0 188
65.6708 2206.0 188
66.3080 2242.0 188
69.3896 2476.0 188
70.0269 2517.0 188
75.0146 3009.0 188
75.6354 3114.0 188
76.9208 3295.0 188
89.7638 480.0 188
90.4010 470.0 188
91.0437 461.0 188
91.8073 451.0 188
92.7026 443.0 188
93.3398 436.0 188
93.8397 427.0 188
94.6088 418.0 188
95.2460 410.0 188
96.0150 401.0 188
96.7786 389.0 188
97.7948 379.0 188
98.5583 372.0 188
98.8275 365.0 188
100.0745 354.0 188
100.7172 341.0 188
101.2335 323.0 188
101.9971 310.0 188
103.0133 304.0 188
103.5297 301.0 188
104.4196 299.0 188
105.5621 298.0 188
106.1829 299.0 188
106.5729 301.0 188
106.5894 303.0 188
107.6056 309.0 188
108.1219 320.0 188
108.3856 323.0 188
109.1547 325.0 188
109.7919 326.0 188
110.4181 326.0 188
111.3080 324.0 188
111.8243 322.0 188
112.2144 317.0 188
113.0933 313.0 188
113.8568 309.0 188
114.7467 307.0 188
115.1367 306.0 188
116.2793 306.0 188
116.2793 305.0 188
116.7957 305.0 188
117.9327 306.0 188
118.5754 306.0 188
118.8281 307.0 188
119.7180 308.0 188
119.9817 310.0 188
123.8708 207.0 188
124.5135 205.0 188
125.1398 203.0 188
125.7770 200.0 188
126.4197 197.0 188
127.0624 192.0 188
127.6831 186.0 188
128.3258 183.0 188
128.9685 180.0 188
129.6057 177.0 188
130.2484 174.0 188
131.1218 171.0 188
131.7645 168.0 188
132.4017 165.0 188
133.0444 162.0 188
133.6871 161.0 188
134.3079 159.0 188
134.9506 158.0 188
135.5768 158.0 188
136.2140 157.0 188
136.8567 157.0 188
137.4829 157.0 188
138.1201 156.0 188
138.7628 156.0 188
139.3890 157.0 188
140.0262 157.0 188
140.6525 156.0 188
141.2952 156.0 188
141.9324 156.0 188
142.5586 155.0 188
143.2013 155.0 188
147.6398 150.0 188
148.2770 150.0 188
148.9197 150.0 188
149.5459 150.0 188
150.1831 151.0 188
150.8093 151.0 188
151.4520 151.0 188
152.0892 151.0 188
152.7155 153.0 188
153.3582 156.0 188
147.3706 1038.0 188
147.9968 1025.0 188
148.6395 1013.0 188
149.2767 1002.0 188
149.9194 990.0 188
157.1704 162.0 188
157.8076 162.0 188
158.4503 162.0 188
159.0930 163.0 188
159.7302 165.0 188
160.3564 167.0 188
160.9991 168.0 188
161.6364 170.0 188
163.2953 188.0 188
163.9325 190.0 188
164.5752 192.0 188
165.0916 195.0 188
160.3564 886.0 188
160.9991 876.0 188
161.6364 858.0 188
168.7610 854.0 188
169.4037 832.0 188
169.9036 822.0 188
170.6671 818.0 188
171.1835 815.0 188
171.9360 812.0 188
172.5732 809.0 188
173.2159 807.0 188
173.8422 804.0 188
174.4794 803.0 188
175.1056 800.0 188
175.6219 798.0 188
176.3855 796.0 188
176.8854 797.0 188
177.7808 793.0 188
178.4180 792.0 188
178.9178 791.0 188
179.6869 788.0 188
180.1868 788.0 188
180.9503 786.0 188
181.5930 786.0 188
182.0929 786.0 188
182.7301 782.0 188
183.4991 784.0 188
184.1199 783.0 188
184.6362 781.0 188
185.2625 782.0 188
186.0260 779.0 188
186.5424 780.0 188
187.1686 775.0 188
187.8113 774.0 188
188.4485 776.0 188
189.2010 781.0 188
189.8438 780.0 188
190.4810 781.0 188
190.9973 780.0 188
191.7609 779.0 188
192.2772 785.0 188
192.9199 785.0 188
193.5571 786.0 188
194.1998 787.0 188
194.8425 788.0 188
195.4797 787.0 188
196.1224 798.0 188
205.3125 192.0 188
205.9497 192.0 188
203.1537 807.0 188
203.7964 814.0 188
204.4336 816.0 188
205.0763 814.0 188
205.7135 804.0 188
211.9647 888.0 188
212.6074 868.0 188
213.2446 869.0 188
213.8873 872.0 188
214.5300 877.0 188
215.0299 879.0 188
215.7935 886.0 188
216.4362 891.0 188
217.0734 896.0 188
217.5732 903.0 188
218.3423 908.0 188
218.9795 914.0 188
219.4958 921.0 188
220.1385 927.0 188
220.7648 934.0 188
221.4020 940.0 188
222.0447 947.0 188
222.5610 954.0 188
223.3081 960.0 188
223.9508 969.0 188
224.4672 977.0 188
225.2307 984.0 188
225.7471 993.0 188
226.3733 1002.0 188
227.0105 1011.0 188
227.6532 1021.0 188
228.1696 1030.0 188
228.8123 1042.0 188
229.4330 1051.0 188
230.0757 1063.0 188
230.8392 1072.0 188
231.3556 1085.0 188
231.9818 1096.0 188
232.6245 1110.0 188
233.2617 1123.0 188
233.9044 1134.0 188
234.5416 1148.0 188
235.1678 1156.0 188
235.6842 1171.0 188
236.3269 1186.0 188
236.9641 1199.0 188
237.5903 1214.0 188
238.2330 1230.0 188
238.8702 1245.0 188
239.5129 1263.0 188
240.0293 1283.0 188
240.6555 1300.0 188
241.2927 1321.0 188
241.9354 1339.0 188
242.5781 1367.0 188
243.1989 1382.0 188
243.8416 1407.0 188
244.4843 1430.0 188
245.1215 1455.0 188
245.7642 1479.0 188
246.2640 1504.0 188
246.9012 1529.0 188
247.5439 1555.0 188
248.1866 1589.0 188
248.8239 1616.0 188
249.3237 1648.0 188
249.9664 1682.0 188
250.6091 1702.0 188
251.2463 1711.0 188
251.8890 1747.0 188
252.5262 1787.0 188
253.1689 1824.0 188
253.6853 1862.0 188
254.3280 1907.0 188
254.9652 1963.0 188
255.5914 2009.0 188
256.2341 2064.0 188
256.8713 2122.0 188
257.5140 2178.0 188
258.1512 2246.0 188
258.6676 2307.0 188
259.3103 2394.0 188
259.9530 2463.0 188
260.5902 2545.0 188
261.2329 2646.0 188
261.8701 2736.0 188
262.4963 2839.0 188
263.6554 3089.0 188
269.9011 5628.0 188
270.5438 5634.0 188
271.1700 5605.0 188
271.8073 5608.0 188
272.4335 5599.0 188
273.0762 5587.0 188
273.7024 5582.0 188
274.3396 5582.0 188
274.9658 5582.0 188
275.6085 5584.0 188
276.2292 5570.0 188
276.8719 5587.0 188
277.4982 5582.0 188
278.1354 5599.0 188
278.7616 5596.0 188
279.3878 5579.0 188
280.0305 5567.0 188
280.6512 5550.0 188
281.2939 5602.0 188
281.9202 5579.0 188
282.5574 5570.0 188
283.1836 5570.0 188
283.8263 5576.0 188
284.4525 5602.0 188
285.0897 5631.0 188
285.7159 5619.0 188
286.3586 5646.0 188
286.9794 5660.0 188
287.6221 5666.0 188
288.1219 5917.0 188
288.7646 6859.0 188
290.6708 9219.0 188
291.2915 9211.0 188
291.9342 9203.0 188
292.5769 9266.0 188
293.2141 9298.0 188
293.8403 9298.0 188
295.1202 9298.0 188
295.7465 9395.0 188
297.6691 9470.0 188
298.2953 9461.0 188
298.9325 9528.0 188
299.5752 9478.0 188
300.2014 9622.0 188
300.8386 9613.0 188
301.4813 9639.0 188
302.1240 9717.0 188
302.7448 9787.0 188
307.4524 3297.0 188
308.0896 3241.0 188
308.7323 3170.0 188
309.3750 3097.0 188
309.9957 3036.0 188
310.6384 2986.0 188
311.2646 2947.0 188
312.0282 2903.0 188
312.6709 2855.0 188
313.1708 2796.0 188
313.9343 2532.0 188
314.5770 2481.0 188
315.1978 2433.0 188
315.8405 2399.0 188
316.4667 2363.0 188
317.2302 2335.0 188
317.8729 2298.0 188
318.4991 2276.0 188
319.1364 2248.0 188
319.7791 2226.0 188
320.4053 2192.0 188
321.0425 2171.0 188
321.6687 2146.0 188
322.3114 2164.0 188
322.9486 2188.0 188
323.5748 2209.0 188
324.2175 2228.0 188
324.8547 2226.0 188
325.4810 2201.0 188
326.1237 2186.0 188
326.7499 2172.0 188
327.3871 2144.0 188
328.0298 2132.0 188
328.6560 2114.0 188
329.2932 2089.0 188
329.9359 2077.0 188
330.5621 2052.0 188
331.1993 2038.0 188
331.8256 2028.0 188
332.4683 2004.0 188
333.1055 1992.0 188
333.7317 1982.0 188
334.3744 1963.0 188
335.0116 1947.0 188
335.6378 1943.0 188
336.2805 1930.0 188
336.9012 1917.0 188
337.6703 1894.0 188
338.3075 1889.0 188
338.9337 1868.0 188
339.4501 1858.0 188
340.2136 1845.0 188
340.8398 1837.0 188
341.4825 1833.0 188
342.1088 1825.0 188
342.7460 1812.0 188
343.3887 1799.0 188
344.0149 1794.0 188
344.6521 1782.0 188
345.2948 1776.0 188
345.9210 1770.0 188
346.5582 1762.0 188
347.1844 1787.0 188
358.2477 150.0 188
358.8904 150.0 188
