#RPLIDAR SCAN DATA
#COUNT=457
#Angule	Distance	Quality
356.0120 2358.0 188
356.6382 2303.0 188
357.2809 2266.0 188
357.9181 2225.0 188
358.5443 2189.0 188
359.1870 2148.0 188
359.8242 2103.0 188
0.4504 2053.0 188
1.0931 2001.0 188
9.4812 1709.0 188
10.1239 1675.0 188
10.7446 1647.0 188
11.5137 1623.0 188
12.1509 1604.0 188
12.7771 1584.0 188
13.4198 1569.0 188
14.0625 1550.0 188
14.6997 1530.0 188
15.3259 1517.0 188
15.9686 1501.0 188
16.6058 1491.0 188
17.3584 1475.0 188
17.8748 1463.0 188
18.5120 1446.0 188
19.2645 1433.0 188
19.9017 1424.0 188
20.5444 1408.0 188
21.0443 1401.0 188
21.8079 1387.0 188
22.4506 1377.0 188
23.0768 1364.0 188
23.7140 1357.0 188
24.3567 1341.0 188
24.9994 1335.0 188
25.6201 1326.0 188
26.2628 1317.0 188
26.9055 1311.0 188
27.5427 1301.0 188
28.3118 1292.0 188
28.9325 1286.0 188
29.5752 1271.0 188
30.0916 1269.0 188
30.8551 1263.0 188
31.3715 1253.0 188
31.9977 1250.0 188
32.6404 1244.0 188
33.4039 1236.0 188
34.0466 1229.0 188
34.6838 1226.0 188
35.3265 1221.0 188
35.9528 1215.0 188
36.5900 1209.0 188
37.2327 1203.0 188
37.8699 1196.0 188
38.5126 1193.0 188
39.1388 1189.0 188
39.7760 1183.0 188
40.4187 1181.0 188
41.0614 1176.0 188
41.6986 1171.0 188
42.3248 1170.0 188
42.9675 1168.0 188
43.6047 1163.0 188
44.2474 1161.0 188
45.0110 1157.0 188
45.6537 1156.0 188
46.1536 1154.0 188
46.7963 1153.0 188
47.5598 1148.0 188
48.2025 1147.0 188
48.7134 1146.0 188
49.3561 1144.0 188
49.9988 1145.0 188
50.7623 1140.0 188
51.3885 1138.0 188
51.9049 1141.0 188
52.5421 1134.0 188
53.1848 1137.0 188
53.9484 1136.0 188
54.5911 1133.0 188
55.1074 1134.0 188
56.7499 974.0 188
56.5137 1999.0 188
57.1509 2006.0 188
57.7936 1993.0 188
58.4363 1999.0 188
59.0735 1996.0 188
59.7162 2002.0 188
60.3589 2011.0 188
61.2488 4426.0 188
61.8860 4419.0 188
62.5287 4410.0 188
80.9637 6548.0 188
81.6064 6548.0 188
82.8864 7107.0 188
84.2926 5305.0 188
84.9353 5254.0 188
