#RPLIDAR SCAN DATA
#COUNT=379
#Angule	Distance	Quality
356.6382 1189.0 188
357.3083 1201.0 188
357.9840 1205.0 188
358.6542 1216.0 188
359.3243 1226.0 188
0.0000 1228.0 188
0.6702 1214.0 188
9.1516 1424.0 188
9.9481 1415.0 188
10.6238 1413.0 188
11.2939 1429.0 188
11.9641 1445.0 188
12.4969 1460.0 188
13.1671 1476.0 188
13.8428 1496.0 188
14.5129 1510.0 188
15.1831 1525.0 188
15.8588 1549.0 188
16.5289 1563.0 188
17.1991 1582.0 188
17.8748 1608.0 188
18.5449 1623.0 188
19.0887 1645.0 188
19.7644 1669.0 188
20.4346 1688.0 188
21.1047 1714.0 188
21.7804 1743.0 188
22.4506 1777.0 188
23.1207 1795.0 188
23.7964 1822.0 188
24.4666 1844.0 188
25.1367 1875.0 188
25.6860 1912.0 188
26.3562 1952.0 188
27.0264 1990.0 188
27.7020 2024.0 188
28.3722 2061.0 188
29.0424 2100.0 188
29.7180 2138.0 188
30.3882 2184.0 188
31.0583 2231.0 188
31.7340 2276.0 188
32.4042 2333.0 188
32.9480 2387.0 188
33.6237 2439.0 188
34.2938 2494.0 188
34.9640 2566.0 188
35.6396 2639.0 188
36.3098 2730.0 188
36.9965 2798.0 188
37.5458 2874.0 188
38.2159 2945.0 188
38.8861 3036.0 188
39.5618 3138.0 188
40.2484 3253.0 188
40.9186 3329.0 188
41.5887 3475.0 188
42.6874 5672.0 188
43.4949 5678.0 188
44.1705 5708.0 188
44.8407 5690.0 188
45.5109 5643.0 188
46.1865 5634.0 188
46.8567 5640.0 188
47.5433 5599.0 188
48.2135 5611.0 188
66.3574 10512.0 188
67.0441 10585.0 188
75.2948 5037.0 188
87.5281 2852.0 188
88.3246 2782.0 188
88.9948 2741.0 188
89.6704 2695.0 188
90.3406 2633.0 188
91.0107 2590.0 188
91.6864 2536.0 188
92.3566 2506.0 188
96.0260 400.0 188
96.7017 388.0 188
97.8717 380.0 188
98.4210 375.0 188
99.3384 369.0 188
99.7614 365.0 188
100.4370 361.0 188
101.6235 358.0 188
102.2937 356.0 188
102.8430 355.0 188
103.3868 353.0 188
104.0625 353.0 188
104.4800 353.0 188
105.5292 351.0 188
106.3257 351.0 188
106.6223 350.0 188
107.6715 349.0 188
108.4680 349.0 188
108.7646 348.0 188
109.5612 347.0 188
109.8578 347.0 188
111.1542 347.0 188
111.5771 347.0 188
112.1210 346.0 188
113.0438 346.0 188
113.3405 348.0 188
114.1370 349.0 188
114.6863 352.0 188
115.6091 353.0 188
116.2793 355.0 188
