#RPLIDAR SCAN DATA
#COUNT=414
#Angule	Distance	Quality
355.9955 1988.0 188
356.6711 1979.0 188
357.4677 1974.0 188
358.0115 1966.0 188
358.6707 1956.0 188
359.4672 1949.0 188
0.0110 1941.0 188
0.8075 1913.0 188
1.3568 1899.0 188
9.3713 1921.0 188
10.1678 1906.0 188
10.8435 1894.0 188
11.5137 1884.0 188
12.1838 1889.0 188
12.8430 1878.0 188
13.5132 1872.0 188
14.0625 1878.0 188
14.7327 1880.0 188
15.5292 1878.0 188
16.1993 1880.0 188
16.8585 1878.0 188
17.5287 1871.0 188
18.1989 1883.0 188
18.8745 1879.0 188
19.5447 1882.0 188
20.2148 1886.0 188
20.8905 1884.0 188
21.4343 1887.0 188
22.0935 1890.0 188
22.7637 1891.0 188
23.5602 1895.0 188
24.2303 1903.0 188
24.9060 1907.0 188
25.5762 1915.0 188
26.2463 1916.0 188
26.7957 1919.0 188
27.4493 1922.0 188
28.1250 1939.0 188
28.7952 1941.0 188
29.4653 1946.0 188
30.2618 1950.0 188
30.8112 1955.0 188
31.4813 1962.0 188
32.1515 1975.0 188
32.8107 1979.0 188
33.4808 1984.0 188
34.1510 1988.0 188
34.8267 2000.0 188
35.4968 2011.0 188
36.1670 2012.0 188
36.8427 2030.0 188
37.5128 2037.0 188
38.1830 2042.0 188
38.8586 2053.0 188
39.5288 2065.0 188
40.1990 2068.0 188
40.8746 2090.0 188
41.5448 2094.0 188
42.2150 2110.0 188
42.8906 2118.0 188
43.5608 2139.0 188
44.2310 2150.0 188
44.9176 2170.0 188
45.5933 2179.0 188
46.2634 2196.0 188
46.9336 2212.0 188
47.6093 2231.0 188
48.2794 2233.0 188
48.9496 2253.0 188
49.6198 2275.0 188
50.2954 2291.0 188
50.8392 2309.0 188
51.6357 2327.0 188
52.2015 2346.0 188
52.8717 2376.0 188
53.5419 2389.0 188
54.2175 2413.0 188
56.6510 4008.0 188
57.3267 4025.0 188
60.6995 4241.0 188
65.4016 4663.0 188
66.0773 4677.0 188
66.7474 4635.0 188
67.4176 4579.0 188
68.0933 4545.0 188
68.7634 4486.0 188
69.4501 4456.0 188
70.1202 4437.0 188
70.7959 4417.0 188
74.8279 4209.0 188
75.4980 4179.0 188
76.1682 4164.0 188
76.8384 4116.0 188
77.5140 4036.0 188
81.5460 4710.0 188
82.8864 4979.0 188
84.2157 5264.0 188
101.3434 383.0 188
102.0135 369.0 188
102.7936 364.0 188
103.3429 359.0 188
104.2603 352.0 188
104.9359 348.0 188
105.3589 344.0 188
106.2653 340.0 188
107.0618 338.0 188
108.1055 336.0 188
108.4021 336.0 188
108.9514 334.0 188
109.4952 333.0 188
110.2917 332.0 188
111.2146 331.0 188
111.5112 330.0 188
112.8076 330.0 188
113.2141 329.0 188
114.0106 329.0 188
114.3073 327.0 188
115.2301 327.0 188
116.2793 326.0 188
116.8231 326.0 188
