#RPLIDAR SCAN DATA
#COUNT=406
#Angule	Distance	Quality
356.0779 2088.0 188
356.7480 2102.0 188
357.4017 2099.0 188
358.0774 2108.0 188
358.7311 2100.0 188
359.4012 2104.0 188
0.0769 2107.0 188
0.7306 2085.0 188
1.4063 2083.0 188
10.0580 2199.0 188
10.7172 2191.0 188
11.3873 2189.0 188
12.0465 2192.0 188
12.7167 2196.0 188
13.3868 2206.0 188
14.0460 2224.0 188
14.7162 2233.0 188
15.3699 2255.0 188
16.0455 2234.0 188
16.7157 2179.0 188
17.3859 2118.0 188
18.0615 2057.0 188
18.7317 2000.0 188
19.4019 1947.0 188
20.1984 1893.0 188
20.8740 1855.0 188
21.5442 1801.0 188
22.2144 1762.0 188
22.8900 1717.0 188
23.5602 1685.0 188
24.2303 1644.0 188
24.9060 1605.0 188
25.7025 1575.0 188
26.3727 1543.0 188
27.0428 1510.0 188
27.8394 1494.0 188
28.3887 1455.0 188
29.1852 1430.0 188
29.8553 1407.0 188
30.5310 1382.0 188
31.2012 1360.0 188
31.8713 1339.0 188
32.6678 1319.0 188
33.2172 1296.0 188
33.8873 1293.0 188
34.5575 1303.0 188
35.3540 1314.0 188
35.9033 1319.0 188
36.5735 1340.0 188
37.2491 1354.0 188
37.9193 1369.0 188
38.5895 1390.0 188
39.2487 1397.0 188
39.9188 1413.0 188
40.5890 1427.0 188
41.2646 1441.0 188
41.8085 1460.0 188
42.4677 1481.0 188
43.1378 1499.0 188
43.8080 1514.0 188
44.4836 1537.0 188
45.1538 1555.0 188
45.8075 1582.0 188
46.4832 1608.0 188
47.0270 1621.0 188
47.7026 1647.0 188
48.4991 1672.0 188
49.0430 1695.0 188
49.7021 1732.0 188
50.3723 1762.0 188
51.0425 1752.0 188
51.7181 1772.0 188
52.3883 1806.0 188
53.0420 1834.0 188
53.7177 1867.0 188
54.2615 1904.0 188
55.0580 1948.0 188
55.6073 1990.0 188
56.2610 2029.0 188
56.9366 2056.0 188
57.6068 2096.0 188
58.2770 2142.0 188
58.9526 2187.0 188
59.6228 2223.0 188
60.1556 2282.0 188
60.8258 2351.0 188
61.4960 2413.0 188
62.1716 2479.0 188
62.8253 2602.0 188
63.4955 2682.0 188
64.1711 2770.0 188
64.8413 2827.0 188
65.5115 2915.0 188
66.0443 3029.0 188
66.7145 3117.0 188
67.3901 3255.0 188
68.0603 3337.0 188
68.7140 3476.0 188
69.3896 3620.0 188
69.9335 3750.0 188
70.6091 3965.0 188
