#RPLIDAR SCAN DATA
#COUNT=424
#Angule	Distance	Quality
356.6986 1129.0 188
357.4951 1145.0 188
358.0444 1164.0 188
358.6981 1183.0 188
359.3738 1208.0 188
0.0439 1224.0 188
0.7031 1224.0 188
9.7009 1791.0 188
10.3711 1828.0 188
11.0468 1871.0 188
11.7169 1881.0 188
12.3871 1877.0 188
13.0573 1874.0 188
13.7329 1850.0 188
14.4031 1841.0 188
15.0732 1842.0 188
15.7489 1834.0 188
16.4026 1826.0 188
17.0728 1822.0 188
17.7484 1819.0 188
18.4186 1814.0 188
19.0887 1808.0 188
19.7644 1807.0 188
20.4346 1799.0 188
21.1047 1796.0 188
21.7804 1807.0 188
22.4506 1789.0 188
23.1207 1789.0 188
23.7964 1794.0 188
24.4666 1786.0 188
25.1367 1789.0 188
25.8124 1783.0 188
26.4825 1784.0 188
27.1362 1779.0 188
27.8119 1778.0 188
28.4821 1782.0 188
29.1522 1774.0 188
29.8279 1779.0 188
30.4980 1777.0 188
31.1682 1776.0 188
31.8384 1774.0 188
32.5140 1783.0 188
33.1842 1789.0 188
33.8434 1787.0 188
34.5135 1791.0 188
35.1837 1792.0 188
35.8594 1795.0 188
36.5295 1788.0 188
37.1997 1786.0 188
37.8699 1798.0 188
38.5455 1796.0 188
39.2157 1801.0 188
39.8859 1808.0 188
40.5615 1814.0 188
41.2152 1808.0 188
41.8854 1813.0 188
42.5610 1821.0 188
43.2312 1823.0 188
43.9014 1823.0 188
44.5770 1831.0 188
45.2472 1835.0 188
45.9174 1837.0 188
46.5930 1846.0 188
47.2632 1856.0 188
47.9333 1861.0 188
48.6090 1868.0 188
49.2792 1871.0 188
49.8230 1878.0 188
50.5151 1889.0 188
51.3116 1900.0 188
51.9818 1907.0 188
52.5311 1915.0 188
53.2178 1924.0 188
53.8879 1938.0 188
54.5581 1941.0 188
55.3546 1949.0 188
55.9204 1965.0 188
56.5906 1979.0 188
57.2607 1989.0 188
57.9364 2001.0 188
58.6230 2018.0 188
59.2932 2027.0 188
59.9634 2039.0 188
60.6390 2052.0 188
61.3257 2064.0 188
61.9958 2081.0 188
62.6715 2093.0 188
63.3417 2106.0 188
64.0283 2120.0 188
64.6985 2141.0 188
65.3741 2153.0 188
66.0443 2171.0 188
66.7310 2193.0 188
67.4011 2208.0 188
68.0768 2224.0 188
68.7469 2252.0 188
69.3073 2281.0 188
70.0928 2301.0 188
70.7629 2280.0 188
71.3123 2265.0 188
74.7784 2114.0 188
75.4486 2089.0 188
76.1243 2063.0 188
76.7780 2046.0 188
77.5745 1968.0 188
80.7935 1945.0 188
81.4636 1904.0 188
82.1393 1884.0 188
82.9358 1864.0 188
83.6060 1851.0 188
84.2651 1827.0 188
84.9353 1815.0 188
85.6055 1803.0 188
86.2811 1781.0 188
86.9513 1776.0 188
87.6050 1759.0 188
88.2806 1744.0 188
88.9508 1731.0 188
89.6210 1721.0 188
90.2966 1706.0 188
91.0931 1700.0 188
91.7468 1688.0 188
92.2961 1674.0 188
93.0927 1664.0 188
93.6365 1658.0 188
94.4330 1651.0 188
94.9823 1645.0 188
95.7788 1632.0 188
96.4490 1650.0 188
96.9983 1686.0 188
97.6685 1727.0 188
101.2006 382.0 188
101.9971 375.0 188
103.0463 368.0 188
103.8428 364.0 188
104.0131 361.0 188
104.9359 358.0 188
105.7324 355.0 188
106.1554 352.0 188
106.9519 349.0 188
107.6221 347.0 188
108.6713 344.0 188
109.0778 344.0 188
110.1215 343.0 188
110.5444 343.0 188
110.9674 342.0 188
112.1375 342.0 188
112.5604 341.0 188
113.3569 341.0 188
113.6536 342.0 188
114.7028 342.0 188
115.6201 341.0 188
116.1694 342.0 188
116.8231 342.0 188
117.2461 343.0 188
118.0426 343.0 188
118.3392 343.0 188
119.5148 343.0 188
119.8114 344.0 188
120.3552 345.0 188
121.4044 346.0 188
122.0746 348.0 188
122.2449 351.0 188
123.2776 354.0 188
123.9478 357.0 188
124.3707 361.0 188
124.9200 364.0 188
125.4639 367.0 188
126.5131 371.0 188
126.9360 374.0 188
127.6062 378.0 188
128.4027 382.0 188
128.8257 381.0 188
129.3750 386.0 188
130.2759 392.0 188
130.8252 399.0 188
131.2482 405.0 188
136.4172 164.0 188
137.0929 164.0 188
137.7631 164.0 188
138.4332 164.0 188
139.1089 164.0 188
139.7791 165.0 188
140.4492 167.0 188
141.1249 169.0 188
143.1244 170.0 188
143.7946 169.0 188
144.4647 169.0 188
145.1404 169.0 188
145.7941 169.0 188
146.4642 169.0 188
147.1399 171.0 188
147.5574 173.0 188
149.5624 175.0 188
150.2325 174.0 188
150.9027 174.0 188
151.5729 174.0 188
152.2485 174.0 188
152.9187 175.0 188
153.5889 177.0 188
154.2480 179.0 188
154.9182 182.0 188
156.9342 200.0 188
157.6044 204.0 188
164.9652 187.0 188
165.6354 187.0 188
166.3110 186.0 188
166.9812 187.0 188
167.6514 188.0 188
168.3270 189.0 188
168.9972 191.0 188
169.6509 194.0 188
162.8229 4432.0 188
163.4985 4447.0 188
164.1687 4386.0 188
164.8389 4434.0 188
165.5145 4480.0 188
166.1847 4563.0 188
166.8549 4589.0 188
167.5305 4655.0 188
168.2007 4715.0 188
168.8708 4708.0 188
174.9023 5469.0 188
175.5780 5553.0 188
176.2482 5619.0 188
176.9183 5717.0 188
177.4677 5816.0 188
178.2642 5933.0 188
178.8080 6046.0 188
179.4836 6139.0 188
180.1538 6231.0 188
180.8240 6427.0 188
181.4996 6359.0 188
182.1698 6359.0 188
182.8400 6329.0 188
183.5266 6300.0 188
184.2023 6252.0 188
184.8724 6216.0 188
185.5426 6181.0 188
186.2183 6149.0 188
189.5306 1866.0 188
190.2008 1864.0 188
190.8710 1856.0 188
191.5576 1852.0 188
192.2333 1839.0 188
192.9034 1834.0 188
193.5736 1826.0 188
194.2493 1822.0 188
194.9194 1832.0 188
205.2960 192.0 188
205.8234 192.0 188
202.1869 1938.0 188
202.9834 1930.0 188
203.6536 1930.0 188
204.3237 1923.0 188
204.9994 1920.0 188
205.5432 1904.0 188
206.3397 1883.0 188
212.2614 1969.0 188
212.9370 1950.0 188
213.6072 1924.0 188
214.4037 1917.0 188
214.9530 1919.0 188
215.7495 1925.0 188
216.4197 1932.0 188
217.0898 1926.0 188
217.6392 1932.0 188
218.3093 1929.0 188
218.9795 1941.0 188
219.6552 1945.0 188
220.4517 1950.0 188
220.9955 1949.0 188
221.6711 1955.0 188
222.3578 1962.0 188
223.0280 1971.0 188
223.6981 1976.0 188
224.3738 1976.0 188
225.0604 1982.0 188
225.7306 1990.0 188
226.4063 1987.0 188
228.1366 1443.0 188
229.2297 1843.0 188
229.9054 1855.0 188
231.1359 2055.0 188
231.8115 2069.0 188
232.4817 2073.0 188
233.1683 2081.0 188
233.8385 2093.0 188
234.5142 2099.0 188
235.1843 2118.0 188
235.8710 2126.0 188
236.5466 2143.0 188
237.2168 2143.0 188
237.8870 2155.0 188
238.5736 2166.0 188
239.2493 2173.0 188
239.9194 2204.0 188
240.5896 2207.0 188
243.2813 2270.0 188
248.8074 11648.0 188
251.0760 3459.0 188
251.9989 2329.0 188
252.6526 2340.0 188
253.2019 2374.0 188
253.8721 2395.0 188
254.5422 2419.0 188
255.2179 2456.0 188
255.8881 2481.0 188
256.5582 2516.0 188
257.2339 2538.0 188
257.8876 2565.0 188
258.5577 2606.0 188
259.2334 2628.0 188
259.9036 2658.0 188
260.5737 2696.0 188
261.2494 2726.0 188
261.9196 2779.0 188
262.5897 2812.0 188
263.1226 2865.0 188
263.9191 2885.0 188
264.4684 2948.0 188
265.1385 2998.0 188
265.7922 3055.0 188
266.4679 3113.0 188
267.1381 3160.0 188
267.8082 3218.0 188
268.4839 3274.0 188
269.1376 3335.0 188
269.8077 3401.0 188
270.4834 3459.0 188
271.1536 3529.0 188
271.8073 3609.0 188
272.4829 3695.0 188
273.1531 3771.0 188
273.8232 3871.0 188
274.3726 3968.0 188
275.0262 4039.0 188
275.7019 4166.0 188
276.3721 4259.0 188
281.0468 5244.0 188
284.9359 6473.0 188
286.9189 7098.0 188
287.5891 7117.0 188
288.2648 7121.0 188
294.2468 7117.0 188
295.5762 7052.0 188
296.2463 7056.0 188
296.9055 7029.0 188
297.5757 7001.0 188
298.2458 6979.0 188
298.9050 6970.0 188
299.5752 6961.0 188
300.2344 6938.0 188
300.9045 7029.0 188
301.5747 6974.0 188
302.2339 6956.0 188
302.9041 7006.0 188
303.5577 6992.0 188
304.2334 6988.0 188
304.9036 7010.0 188
305.5573 7010.0 188
306.2329 6450.0 188
306.9031 6121.0 188
307.5732 6090.0 188
308.2489 6090.0 188
308.9026 6087.0 188
309.5728 6111.0 188
310.2484 6156.0 188
311.1713 3539.0 188
311.8414 3353.0 188
312.4951 3164.0 188
313.1708 2982.0 188
313.8409 2849.0 188
314.6375 2712.0 188
315.3076 2590.0 188
315.9833 2483.0 188
316.7633 2379.0 188
317.4335 2273.0 188
318.1091 2192.0 188
318.7793 2129.0 188
319.4495 2047.0 188
320.1086 1981.0 188
320.7788 1919.0 188
321.5753 1855.0 188
322.2455 1810.0 188
322.9211 1760.0 188
323.5748 1701.0 188
324.2450 1658.0 188
325.0415 1609.0 188
325.7172 1565.0 188
326.3873 1525.0 188
327.0575 1491.0 188
327.7167 1455.0 188
328.3868 1423.0 188
329.1833 1392.0 188
329.8425 1367.0 188
330.5127 1334.0 188
331.1829 1307.0 188
331.9684 1281.0 188
332.6385 1265.0 188
333.3087 1234.0 188
333.9679 1211.0 188
334.6381 1192.0 188
335.3082 1170.0 188
336.0938 1149.0 188
336.7639 1133.0 188
337.3077 1116.0 188
338.1042 1099.0 188
338.7634 1079.0 188
339.4336 1064.0 188
340.1093 1051.0 188
340.8893 1033.0 188
341.5594 1017.0 188
342.2296 1003.0 188
343.0151 993.0 188
343.5590 978.0 188
344.3555 967.0 188
345.0146 951.0 188
345.6848 943.0 188
346.3550 928.0 188
347.0142 921.0 188
347.6843 921.0 188
357.5281 151.0 188
358.1873 153.0 188
