#RPLIDAR SCAN DATA
#COUNT=429
#Angule	Distance	Quality
356.0889 2179.0 188
356.7645 2195.0 188
357.4347 2170.0 188
358.1049 2157.0 188
358.7805 2139.0 188
359.4507 2112.0 188
0.1044 2097.0 188
0.7800 2048.0 188
9.6405 1937.0 188
10.3107 1897.0 188
10.9808 1871.0 188
11.6510 1862.0 188
12.3267 1855.0 188
12.9968 1846.0 188
13.6670 1844.0 188
14.3427 1824.0 188
15.0128 1818.0 188
15.6830 1812.0 188
16.3586 1801.0 188
17.0288 1792.0 188
17.6990 1785.0 188
18.3746 1779.0 188
19.0448 1775.0 188
19.7150 1770.0 188
20.3906 1759.0 188
21.0608 1754.0 188
21.7145 1779.0 188
22.3901 1847.0 188
23.0603 1925.0 188
23.6041 2021.0 188
24.2798 2113.0 188
24.9500 2219.0 188
25.4993 2351.0 188
26.1694 2477.0 188
26.8396 2655.0 188
27.5153 2816.0 188
28.0591 3039.0 188
28.7292 3291.0 188
29.4049 3557.0 188
30.0751 3905.0 188
32.6239 5576.0 188
44.6045 9682.0 188
45.9668 8253.0 188
46.6370 8020.0 188
47.3236 8026.0 188
47.9993 8160.0 188
48.6694 8160.0 188
49.3561 8234.0 188
58.2935 5313.0 188
58.9636 5144.0 188
59.6393 5037.0 188
60.9961 4738.0 188
61.6718 4637.0 188
62.3584 4473.0 188
63.0286 4401.0 188
63.7152 4297.0 188
64.3744 4199.0 188
65.0446 4101.0 188
65.7147 4013.0 188
66.3904 3930.0 188
67.1869 3829.0 188
67.8571 3738.0 188
68.5272 3686.0 188
69.2029 3617.0 188
69.8730 3530.0 188
70.5432 3486.0 188
74.5752 3134.0 188
75.2454 3110.0 188
75.9210 3070.0 188
76.5912 3019.0 188
77.3877 2958.0 188
80.7495 2836.0 188
81.4197 2754.0 188
82.0898 2721.0 188
82.7655 2689.0 188
83.4357 2666.0 188
84.1058 2640.0 188
84.7760 2610.0 188
85.4517 2585.0 188
86.1218 2582.0 188
86.7920 2617.0 188
87.4677 2650.0 188
88.1378 2685.0 188
88.8080 2723.0 188
89.4836 2759.0 188
90.1538 2793.0 188
90.8240 2846.0 188
91.4996 2891.0 188
92.1698 2949.0 188
92.7136 2984.0 188
93.3893 3044.0 188
94.0594 3106.0 188
94.7296 3177.0 188
95.4053 3225.0 188
96.0919 3281.0 188
96.7621 3337.0 188
97.4323 3409.0 188
101.3544 396.0 188
101.9037 385.0 188
102.9529 377.0 188
103.4967 371.0 188
104.6667 365.0 188
105.0897 360.0 188
105.8862 355.0 188
106.3092 351.0 188
107.4792 349.0 188
108.0286 348.0 188
108.8251 347.0 188
109.2480 346.0 188
110.4181 345.0 188
110.8575 344.0 188
111.6541 343.0 188
111.8243 342.0 188
112.5000 342.0 188
113.4174 341.0 188
114.0930 341.0 188
114.8895 340.0 188
115.6860 339.0 188
116.3562 339.0 188
117.1527 338.0 188
117.5757 338.0 188
118.4985 338.0 188
118.9215 338.0 188
119.7180 339.0 188
120.0146 341.0 188
121.0583 342.0 188
121.3550 344.0 188
122.0306 346.0 188
122.8271 348.0 188
123.1238 350.0 188
124.0466 352.0 188
124.4641 355.0 188
125.1398 358.0 188
126.3098 360.0 188
126.6064 362.0 188
127.5293 364.0 188
127.8259 367.0 188
128.4961 365.0 188
129.2926 368.0 188
129.7156 372.0 188
130.5121 376.0 188
130.9351 382.0 188
136.6370 166.0 188
137.3071 166.0 188
137.9828 166.0 188
138.6530 166.0 188
139.3121 167.0 188
139.9823 168.0 188
140.6525 170.0 188
141.3281 169.0 188
141.7291 173.0 188
142.4048 174.0 188
143.3276 172.0 188
143.7451 172.0 188
144.4043 173.0 188
145.0745 174.0 188
145.7446 175.0 188
146.4203 176.0 188
147.0740 176.0 188
147.7496 180.0 188
148.4198 180.0 188
149.0900 175.0 188
149.7491 175.0 188
150.4193 176.0 188
151.0895 177.0 188
151.7651 177.0 188
152.4188 178.0 188
153.0890 180.0 188
153.7646 182.0 188
154.4348 185.0 188
155.3412 188.0 188
155.7642 192.0 188
156.4343 194.0 188
167.2449 184.0 188
167.9205 183.0 188
168.5907 185.0 188
169.2773 185.0 188
169.7003 187.0 188
170.8704 189.0 188
165.3552 1160.0 188
166.0309 1141.0 188
166.8274 1130.0 188
167.5140 1109.0 188
168.1842 1098.0 188
168.8544 1081.0 188
169.6509 1066.0 188
170.2167 1047.0 188
171.0132 1018.0 188
175.7318 972.0 188
176.4020 952.0 188
177.1985 942.0 188
177.8741 934.0 188
178.5443 924.0 188
179.3408 913.0 188
180.0110 908.0 188
180.5603 899.0 188
181.2305 893.0 188
181.9061 884.0 188
182.7026 875.0 188
183.2465 870.0 188
184.0430 862.0 188
184.7186 856.0 188
185.3888 846.0 188
186.0590 842.0 188
186.7291 839.0 188
187.4048 829.0 188
188.2013 826.0 188
188.8715 821.0 188
189.5416 816.0 188
190.2173 810.0 188
191.0138 804.0 188
191.5576 801.0 188
192.3541 795.0 188
192.9034 791.0 188
193.5736 786.0 188
194.2603 784.0 188
195.0623 779.0 188
195.7324 779.0 188
204.9664 188.0 188
205.6366 190.0 188
206.3123 187.0 188
203.1372 747.0 188
203.9337 742.0 188
204.6094 739.0 188
205.2795 723.0 188
212.0142 743.0 188
212.6843 725.0 188
213.3545 724.0 188
213.9038 723.0 188
214.5740 722.0 188
215.2496 720.0 188
216.0571 721.0 188
216.6064 721.0 188
217.4030 720.0 188
218.0896 719.0 188
218.6389 720.0 188
219.3091 720.0 188
219.9957 722.0 188
220.6714 722.0 188
221.3416 721.0 188
222.1545 723.0 188
