#RPLIDAR SCAN DATA
#COUNT=401
#Angule	Distance	Quality
356.0779 1915.0 188
356.8744 1920.0 188
357.4182 1913.0 188
358.2147 1916.0 188
358.7640 1906.0 188
359.4342 1905.0 188
0.2307 1896.0 188
0.9009 1872.0 188
9.6240 1906.0 188
10.2942 1880.0 188
10.9644 1871.0 188
11.6400 1861.0 188
12.3102 1863.0 188
12.9803 1870.0 188
13.5297 1872.0 188
14.3262 1872.0 188
14.8700 1877.0 188
15.6665 1868.0 188
16.3422 1876.0 188
17.0123 1876.0 188
17.6825 1883.0 188
18.3582 1886.0 188
19.0283 1887.0 188
19.6985 1884.0 188
20.3741 1888.0 188
21.0443 1892.0 188
21.7145 1902.0 188
22.2638 1906.0 188
23.0603 1907.0 188
23.6041 1920.0 188
24.4061 1925.0 188
24.9500 1936.0 188
25.6201 1936.0 188
26.2958 1940.0 188
26.9659 1946.0 188
27.6361 1955.0 188
28.3118 1963.0 188
28.9819 1967.0 188
29.6521 1980.0 188
30.3278 1988.0 188
30.9979 1993.0 188
31.6681 1999.0 188
32.3438 2009.0 188
33.0139 2023.0 188
33.6841 2033.0 188
34.3542 2045.0 188
35.0299 2047.0 188
35.7001 2055.0 188
36.3702 2071.0 188
37.0624 2088.0 188
37.7325 2095.0 188
38.4027 2105.0 188
39.0729 2119.0 188
39.7485 2134.0 188
40.4187 2146.0 188
41.1053 2158.0 188
41.7810 2169.0 188
42.4512 2190.0 188
43.1213 2212.0 188
43.7915 2227.0 188
44.4836 2243.0 188
45.1538 2261.0 188
45.8240 2281.0 188
46.3733 2299.0 188
47.0435 2310.0 188
47.8564 2331.0 188
48.4058 2353.0 188
49.0759 2374.0 188
49.7461 2400.0 188
50.4218 2410.0 188
51.0919 2439.0 188
51.7786 2459.0 188
52.4487 2492.0 188
56.2500 4224.0 188
62.3090 4782.0 188
62.9956 4727.0 188
63.6713 4692.0 188
64.3414 4671.0 188
65.0116 4641.0 188
65.6873 4559.0 188
66.3574 4520.0 188
67.0441 4497.0 188
67.7142 4467.0 188
68.3899 4430.0 188
69.0601 4428.0 188
69.7302 4363.0 188
70.4059 4338.0 188
75.1245 4277.0 188
75.8112 4401.0 188
76.4813 4492.0 188
77.1515 4659.0 188
101.5466 409.0 188
102.2168 397.0 188
103.0133 391.0 188
103.6835 385.0 188
104.3591 378.0 188
104.9194 371.0 188
105.5731 368.0 188
106.2488 365.0 188
107.4188 363.0 188
108.0890 361.0 188
108.5120 359.0 188
109.3085 358.0 188
109.9841 356.0 188
110.9015 354.0 188
111.3245 353.0 188
111.8738 352.0 188
112.7966 351.0 188
113.3405 349.0 188
114.1370 347.0 188
114.8071 346.0 188
115.7300 346.0 188
116.4056 344.0 188
117.0593 344.0 188
117.2296 344.0 188
118.4052 346.0 188
118.7018 347.0 188
119.6246 348.0 188
120.4211 349.0 188
120.4651 351.0 188
121.1353 352.0 188
122.3108 353.0 188
122.4811 355.0 188
123.5303 356.0 188
123.8269 358.0 188
124.8706 359.0 188
125.1672 360.0 188
126.2164 364.0 188
126.8866 360.0 188
127.3096 362.0 188
127.8589 364.0 188
128.7762 368.0 188
128.9520 371.0 188
129.7485 374.0 188
130.4187 377.0 188
130.9680 380.0 188
136.6864 169.0 188
137.3566 170.0 188
138.0267 170.0 188
138.7024 170.0 188
139.3726 171.0 188
140.0427 171.0 188
140.4657 173.0 188
141.1359 173.0 188
141.8115 174.0 188
142.4817 178.0 188
143.1519 178.0 188
143.8275 178.0 188
144.4977 178.0 188
145.1678 178.0 188
145.8435 179.0 188
146.5137 181.0 188
147.1838 180.0 188
147.8540 184.0 188
148.5297 186.0 188
149.1998 185.0 188
149.8700 185.0 188
150.5457 186.0 188
151.2158 187.0 188
151.9025 188.0 188
152.5616 190.0 188
153.2318 193.0 188
155.2478 204.0 188
155.9180 207.0 188
156.5936 211.0 188
163.2953 192.0 188
163.9655 194.0 188
164.5148 193.0 188
165.3113 193.0 188
165.9814 194.0 188
166.6406 195.0 188
166.5582 197.0 188
167.9810 199.0 188
168.6511 201.0 188
163.8281 622.0 188
164.6246 617.0 188
165.2948 614.0 188
165.8386 609.0 188
166.6406 592.0 188
171.3593 603.0 188
172.0294 588.0 188
172.6996 583.0 188
173.3698 581.0 188
174.1718 580.0 188
174.8584 579.0 188
175.5286 575.0 188
176.0779 573.0 188
176.8744 576.0 188
177.4347 574.0 188
178.2312 565.0 188
178.9014 560.0 188
179.4507 558.0 188
180.2472 557.0 188
181.0602 555.0 188
181.6040 554.0 188
182.2797 553.0 188
182.9498 550.0 188
183.7628 547.0 188
184.4330 545.0 188
185.2295 539.0 188
185.9052 537.0 188
186.3281 531.0 188
187.1356 527.0 188
187.8113 512.0 188
188.4814 510.0 188
189.2780 507.0 188
189.8438 512.0 188
190.6238 513.0 188
191.1676 516.0 188
191.8433 519.0 188
192.7606 520.0 188
193.1836 526.0 188
193.8593 531.0 188
194.6558 536.0 188
195.1996 539.0 188
195.8698 543.0 188
196.4191 545.0 188
197.0892 552.0 188
205.7025 191.0 188
205.7465 196.0 188
203.8074 565.0 188
204.3567 569.0 188
205.2795 559.0 188
211.7450 612.0 188
212.5415 599.0 188
212.9810 602.0 188
213.7775 605.0 188
214.4531 607.0 188
215.1398 610.0 188
215.8099 614.0 188
216.3593 636.0 188
216.9196 621.0 188
217.7161 624.0 188
218.3862 630.0 188
219.0729 632.0 188
219.7485 636.0 188
220.2924 641.0 188
220.9790 646.0 188
221.6547 650.0 188
222.3248 655.0 188
223.0115 659.0 188
223.6871 664.0 188
224.3573 668.0 188
225.0439 674.0 188
225.5933 680.0 188
226.2634 684.0 188
226.9501 690.0 188
227.7466 696.0 188
228.4167 702.0 188
229.1089 709.0 188
229.6527 717.0 188
230.2020 725.0 188
230.8887 729.0 188
231.5588 735.0 188
232.2455 744.0 188
232.9211 750.0 188
233.4650 760.0 188
234.2615 769.0 188
234.9371 775.0 188
235.6073 785.0 188
236.2775 793.0 188
236.8268 802.0 188
237.3706 811.0 188
238.1671 822.0 188
238.8428 832.0 188
239.4031 845.0 188
240.0732 855.0 188
240.7489 874.0 188
241.4191 879.0 188
242.0892 893.0 188
242.6385 904.0 188
243.3087 919.0 188
243.9844 933.0 188
244.6545 947.0 188
245.3247 963.0 188
245.8740 977.0 188
246.5607 994.0 188
247.2308 1014.0 188
247.9010 1029.0 188
248.5767 1049.0 188
249.1205 1069.0 188
