#RPLIDAR SCAN DATA
#COUNT=391
#Angule	Distance	Quality
356.1548 1289.0 188
356.7645 1280.0 188
357.2644 1282.0 188
357.9950 1278.0 188
358.4839 1279.0 188
359.2145 1280.0 188
359.6979 1275.0 188
0.4340 1263.0 188
1.0602 1240.0 188
8.8879 1314.0 188
9.4977 1306.0 188
10.2338 1292.0 188
10.7172 1283.0 188
11.4478 1286.0 188
11.9366 1285.0 188
12.6837 1287.0 188
13.1671 1294.0 188
13.7769 1291.0 188
14.3866 1297.0 188
15.1227 1298.0 188
15.6061 1302.0 188
16.2158 1302.0 188
16.8256 1300.0 188
17.5781 1310.0 188
18.1824 1312.0 188
18.6713 1318.0 188
19.4019 1322.0 188
19.8853 1327.0 188
20.4950 1329.0 188
21.1047 1331.0 188
21.7145 1338.0 188
22.3407 1342.0 188
22.9504 1345.0 188
23.5602 1351.0 188
24.1699 1355.0 188
24.7797 1361.0 188
25.3894 1369.0 188
25.9991 1372.0 188
26.6089 1377.0 188
27.2296 1383.0 188
27.8394 1393.0 188
28.3228 1397.0 188
29.0588 1400.0 188
29.6686 1414.0 188
30.2783 1421.0 188
30.7617 1431.0 188
31.3715 1439.0 188
31.9977 1442.0 188
32.7338 1447.0 188
33.3545 1458.0 188
33.9642 1469.0 188
34.4641 1480.0 188
35.0739 1488.0 188
35.7001 1497.0 188
36.3263 1507.0 188
36.9360 1512.0 188
37.5623 1528.0 188
38.1665 1537.0 188
38.7927 1548.0 188
39.4189 1562.0 188
40.0287 1567.0 188
40.6549 1589.0 188
41.2646 1599.0 188
42.6215 3086.0 188
43.2477 3111.0 188
43.8574 3131.0 188
44.4836 3163.0 188
45.1044 3187.0 188
45.7141 3206.0 188
46.3403 3254.0 188
46.9501 3273.0 188
47.5763 3310.0 188
48.2025 3339.0 188
48.8123 3377.0 188
49.4330 3413.0 188
50.0427 3447.0 188
50.6689 3485.0 188
51.2952 3519.0 188
51.9049 3561.0 188
52.5146 3612.0 188
53.1354 3645.0 188
53.7451 3680.0 188
54.2340 3754.0 188
54.9811 3797.0 188
55.4645 3850.0 188
56.0742 3865.0 188
56.8268 3833.0 188
57.4365 3801.0 188
58.0463 3779.0 188
58.6670 3746.0 188
59.2767 3726.0 188
59.8865 3701.0 188
60.5127 3678.0 188
61.1224 3644.0 188
61.7322 3615.0 188
62.3584 3592.0 188
62.9681 3567.0 188
63.5779 3557.0 188
64.1986 3545.0 188
64.8083 3521.0 188
98.9978 311.0 188
99.9976 309.0 188
100.6073 305.0 188
114.4501 356.0 188
114.9335 357.0 188
116.0431 355.0 188
116.5430 354.0 188
117.0264 356.0 188
117.7625 358.0 188
117.8723 360.0 188
118.4985 362.0 188
119.4818 364.0 188
120.0916 365.0 188
120.4486 367.0 188
121.2012 368.0 188
121.6846 368.0 188
122.4207 369.0 188
122.7777 370.0 188
123.4039 373.0 188
124.0137 380.0 188
124.4971 391.0 188
125.3540 396.0 188
125.7330 401.0 188
126.0901 404.0 188
126.8262 407.0 188
127.5623 408.0 188
127.9358 409.0 188
128.6719 408.0 188
129.4025 408.0 188
129.8859 406.0 188
130.7648 406.0 188
130.9955 407.0 188
131.7316 409.0 188
132.4677 416.0 188
138.4991 313.0 188
139.3561 312.0 188
139.7186 311.0 188
140.3229 312.0 188
140.8228 313.0 188
141.0590 319.0 188
142.4213 306.0 188
142.6520 305.0 188
143.2617 303.0 188
144.5142 301.0 188
144.8712 302.0 188
145.6073 306.0 188
146.2170 309.0 188
146.4478 299.0 188
147.6837 299.0 188
151.1554 4505.0 188
151.7651 4447.0 188
152.3749 4428.0 188
152.9956 4381.0 188
153.6053 4359.0 188
154.2316 4325.0 188
154.8413 4310.0 188
155.4510 4278.0 188
156.0773 4244.0 188
156.6870 4219.0 188
157.2968 4209.0 188
157.9175 4192.0 188
158.5272 4156.0 188
159.1534 4132.0 188
159.7632 4119.0 188
160.3729 4082.0 188
160.9991 4068.0 188
161.6089 4044.0 188
162.2186 4030.0 188
162.8394 4014.0 188
163.4491 3984.0 188
164.0753 3966.0 188
164.6851 3974.0 188
165.4211 3956.0 188
166.0419 3943.0 188
166.6516 3905.0 188
167.1405 3898.0 188
167.8876 3883.0 188
168.4973 3866.0 188
169.1235 3862.0 188
169.6069 3857.0 188
170.2167 3861.0 188
170.9528 3829.0 188
171.5735 3818.0 188
172.1832 3823.0 188
172.6666 3819.0 188
173.4027 3809.0 188
174.0289 3789.0 188
174.6387 3792.0 188
175.1221 3793.0 188
175.8746 3778.0 188
176.4844 3782.0 188
177.0886 3769.0 188
177.5775 3777.0 188
178.3246 3769.0 188
178.9343 3742.0 188
179.4177 3750.0 188
180.0439 3750.0 188
180.7800 3749.0 188
181.3898 3753.0 188
181.9995 3734.0 188
182.6202 3741.0 188
183.2300 3745.0 188
183.8397 3751.0 188
184.4659 3745.0 188
185.0757 3739.0 188
185.6854 3738.0 188
186.2952 3728.0 188
186.9214 3755.0 188
187.4048 3762.0 188
188.1354 3749.0 188
188.7616 3746.0 188
189.3713 3737.0 188
189.9976 3755.0 188
190.6073 3747.0 188
191.2335 3781.0 188
191.8433 3767.0 188
192.3431 3762.0 188
193.0737 3647.0 188
193.7000 3540.0 188
194.3097 3285.0 188
205.3894 192.0 188
206.0156 191.0 188
201.7310 3199.0 188
202.3407 3202.0 188
202.9669 3219.0 188
203.5767 3238.0 188
204.2029 3247.0 188
204.8071 3264.0 188
205.4333 3235.0 188
206.0431 3217.0 188
212.8436 3536.0 188
213.4479 3511.0 188
214.0741 3513.0 188
214.6838 3533.0 188
215.3101 3546.0 188
215.9198 3576.0 188
216.5460 3604.0 188
217.1558 3633.0 188
217.7765 3660.0 188
218.3862 3677.0 188
218.9960 3696.0 188
219.4958 3732.0 188
220.1056 3773.0 188
220.9790 2770.0 188
221.5887 2745.0 188
221.9678 3850.0 188
222.5775 3908.0 188
223.4509 2729.0 188
224.0607 2745.0 188
224.6869 2793.0 188
225.2966 2742.0 188
225.9174 2754.0 188
226.5271 2763.0 188
227.1533 2822.0 188
227.5104 4199.0 188
228.1366 4214.0 188
228.7463 4261.0 188
229.3561 4315.0 188
229.9823 4355.0 188
230.5920 4412.0 188
231.2183 4456.0 188
231.8280 4526.0 188
232.4323 4581.0 188
233.0585 4602.0 188
233.6682 4679.0 188
234.2944 4733.0 188
234.9042 4802.0 188
235.5139 4861.0 188
236.1401 4942.0 188
236.7499 4992.0 188
237.3706 5065.0 188
237.9803 5137.0 188
238.5901 5213.0 188
239.6997 6520.0 188
240.3259 6616.0 188
242.7759 7093.0 188
243.4021 7183.0 188
244.0118 7314.0 188
244.6216 7409.0 188
245.2478 7544.0 188
245.8575 7694.0 188
246.4838 7817.0 188
247.7142 8349.0 188
248.3240 8401.0 188
248.9502 8507.0 188
254.5148 10024.0 188
255.1355 10302.0 188
255.7617 10005.0 188
256.3715 10005.0 188
285.2655 6532.0 188
286.6058 5866.0 188
287.1057 5844.0 188
287.7155 5876.0 188
288.4515 5856.0 188
288.9349 5844.0 188
289.6875 5898.0 188
290.2917 5930.0 188
290.9015 5927.0 188
291.3904 5950.0 188
292.1375 5930.0 188
292.6208 5983.0 188
293.2306 6043.0 188
294.1040 3691.0 188
294.7137 3619.0 188
295.3235 3526.0 188
295.9332 3424.0 188
296.5594 3335.0 188
297.1692 3242.0 188
297.7789 3162.0 188
298.4052 3082.0 188
299.0149 3007.0 188
299.7455 2958.0 188
300.3552 2892.0 188
300.9814 2811.0 188
301.5912 2748.0 188
302.2009 2705.0 188
302.8271 2656.0 188
303.4369 2600.0 188
304.0466 2550.0 188
304.6509 2504.0 188
305.2771 2457.0 188
305.8868 2415.0 188
306.4966 2372.0 188
307.1228 2321.0 188
307.8589 2303.0 188
308.4686 2254.0 188
309.0729 2227.0 188
309.6826 2189.0 188
310.2924 2151.0 188
310.9186 2130.0 188
311.5283 2100.0 188
312.1381 2075.0 188
312.7478 2046.0 188
313.3575 2016.0 188
313.9838 1997.0 188
314.7144 1962.0 188
315.1978 1938.0 188
315.9338 1915.0 188
316.5436 1891.0 188
317.1698 1871.0 188
317.7795 1848.0 188
318.3893 1831.0 188
318.9990 1809.0 188
319.6088 1782.0 188
320.2185 1769.0 188
320.8392 1749.0 188
321.4490 1734.0 188
322.0587 1714.0 188
322.6685 1701.0 188
323.2782 1685.0 188
324.0308 1670.0 188
324.6405 1653.0 188
325.1239 1635.0 188
325.8545 1624.0 188
326.4642 1613.0 188
327.0905 1596.0 188
327.7002 1588.0 188
328.3099 1568.0 188
328.9197 1560.0 188
329.5294 1545.0 188
330.1556 1533.0 188
330.7654 1528.0 188
331.3696 1511.0 188
331.9794 1505.0 188
332.5891 1494.0 188
333.2153 1480.0 188
333.8251 1476.0 188
334.4348 1466.0 188
335.1709 1462.0 188
335.6708 1448.0 188
336.2805 1439.0 188
336.8903 1435.0 188
337.6208 1424.0 188
338.1042 1414.0 188
338.8568 1412.0 188
339.4666 1399.0 188
340.0763 1395.0 188
340.6860 1391.0 188
341.3123 1384.0 188
341.9165 1373.0 188
342.5262 1370.0 188
343.1360 1367.0 188
343.7457 1363.0 188
344.3719 1352.0 188
344.9817 1348.0 188
345.5914 1344.0 188
346.2012 1340.0 188
346.8274 1332.0 188
347.4371 1355.0 188
357.4951 152.0 188
358.1049 149.0 188
