#RPLIDAR SCAN DATA
#COUNT=390
#Angule	Distance	Quality
356.0284 1771.0 188
356.6382 1750.0 188
357.2644 1730.0 188
357.8906 1723.0 188
358.5114 1735.0 188
359.2639 1583.0 188
359.8901 1566.0 188
0.5109 1560.0 188
1.1206 1536.0 188
9.2175 1663.0 188
9.7174 1648.0 188
10.3436 1635.0 188
11.0907 1627.0 188
11.7169 1629.0 188
12.2168 1633.0 188
12.8430 1634.0 188
13.4637 1642.0 188
14.2163 1650.0 188
14.8425 1650.0 188
15.3424 1657.0 188
15.9686 1661.0 188
16.7157 1671.0 188
17.3419 1673.0 188
17.8418 1680.0 188
18.4680 1691.0 188
19.1986 1696.0 188
19.6985 1704.0 188
20.3247 1711.0 188
20.9509 1718.0 188
21.5771 1729.0 188
22.1979 1731.0 188
22.8241 1742.0 188
23.4503 1743.0 188
24.0765 1756.0 188
24.7028 1764.0 188
25.3235 1776.0 188
25.9497 1783.0 188
26.5759 1791.0 188
27.2021 1808.0 188
27.8229 1815.0 188
28.4491 1826.0 188
29.0753 1839.0 188
29.7015 1854.0 188
30.3278 1860.0 188
30.9485 1879.0 188
31.4484 1891.0 188
32.2009 1897.0 188
32.7008 1910.0 188
33.4479 1924.0 188
33.9478 1940.0 188
34.5740 1951.0 188
35.2002 1973.0 188
35.8264 1983.0 188
36.4526 2007.0 188
37.0734 2019.0 188
37.6996 2028.0 188
38.3258 2053.0 188
38.9520 2066.0 188
39.5728 2089.0 188
40.1990 2108.0 188
40.8252 2121.0 188
41.4514 2149.0 188
42.0776 2176.0 188
42.6984 2199.0 188
43.3246 2230.0 188
43.9508 2249.0 188
44.5770 2276.0 188
45.0769 2308.0 188
45.7031 2321.0 188
46.4502 2331.0 188
46.9501 2368.0 188
47.5763 2393.0 188
48.2025 2430.0 188
48.8232 2449.0 188
49.4495 2493.0 188
50.0757 2512.0 188
50.7019 2544.0 188
51.3281 2585.0 188
51.9489 2615.0 188
52.5751 2657.0 188
53.2013 2690.0 188
53.8275 2730.0 188
54.4482 2721.0 188
55.0909 2661.0 188
55.7172 2632.0 188
56.3434 2615.0 188
56.9641 2605.0 188
57.5903 2585.0 188
58.2166 2572.0 188
58.8428 2560.0 188
59.4635 2550.0 188
60.0897 2946.0 188
60.5896 3000.0 188
61.2158 3101.0 188
61.8585 3122.0 188
95.4327 342.0 188
96.4325 339.0 188
97.0587 333.0 188
110.5444 338.0 188
111.4178 335.0 188
112.1704 332.0 188
112.9010 332.0 188
113.2800 334.0 188
114.0271 340.0 188
114.5270 348.0 188
