#RPLIDAR SCAN DATA
#COUNT=373
#Angule	Distance	Quality
356.1548 2708.0 188
356.7810 2689.0 188
357.4182 2677.0 188
358.0609 2667.0 188
358.6871 2668.0 188
359.3243 2656.0 188
359.9670 2646.0 188
0.6042 2608.0 188
1.2305 2576.0 188
9.4977 2584.0 188
10.1404 2554.0 188
10.7611 2513.0 188
11.4038 2496.0 188
12.0465 2491.0 188
12.6672 2486.0 188
13.3099 2484.0 188
13.9526 2481.0 188
14.5734 2480.0 188
15.2161 2480.0 188
15.8588 2472.0 188
16.4795 2477.0 188
17.1222 2470.0 188
17.7649 2473.0 188
18.3856 2469.0 188
19.0283 2470.0 188
19.6710 2474.0 188
20.2917 2469.0 188
20.9344 2472.0 188
21.5771 2475.0 188
22.1979 2470.0 188
22.8406 2474.0 188
23.4833 2469.0 188
24.1040 2475.0 188
24.7467 2486.0 188
25.3894 2486.0 188
26.0266 2488.0 188
26.6693 2489.0 188
27.3120 2486.0 188
27.9492 2490.0 188
28.5919 2506.0 188
29.2181 2491.0 188
29.8553 2497.0 188
30.4980 2513.0 188
31.1353 2518.0 188
31.7780 2523.0 188
32.4207 2547.0 188
33.0579 2540.0 188
33.7006 2548.0 188
34.3268 2554.0 188
34.9640 2564.0 188
35.6067 2569.0 188
36.2494 2578.0 188
36.8866 2580.0 188
37.5293 2591.0 188
38.1665 2589.0 188
38.8092 2598.0 188
39.4354 2609.0 188
40.0781 2613.0 188
40.7153 2636.0 188
41.3580 2656.0 188
41.9952 2662.0 188
42.6379 2671.0 188
43.2806 2677.0 188
43.9178 2686.0 188
44.5441 2693.0 188
45.1868 2715.0 188
45.8240 2743.0 188
46.4667 2752.0 188
47.1094 2764.0 188
47.7466 2775.0 188
48.3893 2788.0 188
49.0265 2805.0 188
49.6692 2827.0 188
50.3119 2845.0 188
50.8228 2865.0 188
51.4655 2875.0 188
52.1082 2921.0 188
52.8717 2920.0 188
53.3881 2944.0 188
54.0308 2966.0 188
54.6515 2983.0 188
55.2942 3006.0 188
55.9369 3028.0 188
56.5741 3058.0 188
57.2168 3076.0 188
57.8540 3093.0 188
58.4967 3118.0 188
59.1394 3146.0 188
59.7766 3186.0 188
60.4193 3207.0 188
61.0620 3243.0 188
61.6992 3289.0 188
76.2012 5450.0 188
76.8384 5477.0 188
77.4646 5401.0 188
98.1244 344.0 188
99.0143 340.0 188
99.4043 338.0 188
100.1514 337.0 188
100.7941 336.0 188
101.3104 333.0 188
102.3267 326.0 188
115.4828 358.0 188
116.3727 356.0 188
116.7627 355.0 188
117.6526 355.0 188
118.0426 359.0 188
119.0588 365.0 188
119.4489 370.0 188
119.9652 374.0 188
120.6079 378.0 188
121.3715 380.0 188
122.0142 382.0 188
122.4042 383.0 188
123.0469 383.0 188
123.9368 381.0 188
124.3268 379.0 188
125.2167 374.0 188
125.6067 368.0 188
126.6229 364.0 188
127.2656 360.0 188
128.1555 356.0 188
128.2928 354.0 188
128.9355 354.0 188
129.5618 354.0 188
130.1990 354.0 188
130.8252 355.0 188
131.4679 357.0 188
132.3413 360.0 188
132.8577 364.0 188
133.3740 370.0 188
134.1211 379.0 188
134.5111 390.0 188
137.5433 320.0 188
138.3124 319.0 188
138.9331 317.0 188
140.0757 309.0 188
140.9656 306.0 188
141.5918 306.0 188
142.2290 305.0 188
142.7344 304.0 188
142.9980 303.0 188
144.1406 304.0 188
144.1406 309.0 188
145.0305 314.0 188
148.2770 2979.0 188
148.9197 2930.0 188
149.5624 2873.0 188
150.3259 2834.0 188
150.9686 2790.0 188
151.6058 2742.0 188
152.2485 2717.0 188
152.8857 2677.0 188
153.5284 2678.0 188
154.1711 2699.0 188
154.8083 2699.0 188
155.4510 2556.0 188
156.0938 2535.0 188
156.7310 2550.0 188
157.3737 2540.0 188
158.0109 2541.0 188
158.6536 2548.0 188
159.2963 2550.0 188
159.9335 2550.0 188
160.5762 2574.0 188
161.2134 2577.0 188
161.8561 2577.0 188
162.4988 2600.0 188
163.1360 2599.0 188
163.7787 2606.0 188
164.4214 2608.0 188
165.0586 2618.0 188
165.7013 2626.0 188
166.3385 2629.0 188
166.9647 2642.0 188
167.6074 2653.0 188
168.2446 2657.0 188
168.8708 2676.0 188
169.5135 2681.0 188
170.1563 2690.0 188
170.7770 2703.0 188
171.4197 2708.0 188
172.0624 2721.0 188
172.6831 2735.0 188
173.3258 2745.0 188
173.9685 2857.0 188
174.4684 2911.0 188
175.7483 3194.0 188
176.3855 3272.0 188
177.0117 3341.0 188
177.6544 3464.0 188
182.4829 6033.0 188
183.1201 6036.0 188
