#RPLIDAR SCAN DATA
#COUNT=398
#Angule	Distance	Quality
355.8856 3036.0 188
356.5118 3042.0 188
357.1381 3012.0 188
357.7643 3007.0 188
358.3905 3000.0 188
359.0112 2997.0 188
359.6375 2985.0 188
0.2637 2959.0 188
0.9009 2934.0 188
9.6844 2953.0 188
10.3107 2934.0 188
11.0742 2906.0 188
11.5741 2904.0 188
12.2003 2900.0 188
12.8265 2899.0 188
13.5736 2870.0 188
14.0900 2909.0 188
14.7162 2914.0 188
15.4688 2902.0 188
15.9686 2900.0 188
16.7157 2911.0 188
17.2321 2913.0 188
17.9791 2907.0 188
18.4790 2911.0 188
19.1052 2919.0 188
19.7314 2919.0 188
20.3741 2923.0 188
20.9949 2915.0 188
21.6211 2913.0 188
22.2473 2929.0 188
22.8735 2934.0 188
23.6371 2955.0 188
24.1370 2953.0 188
24.7632 2966.0 188
25.3894 2971.0 188
26.0266 2980.0 188
26.6528 2990.0 188
27.2791 3001.0 188
27.9053 3003.0 188
28.5260 3007.0 188
29.1687 3019.0 188
29.7949 3024.0 188
30.4211 3042.0 188
31.0419 3063.0 188
31.6846 3056.0 188
32.3108 3070.0 188
32.9370 3096.0 188
33.5577 3103.0 188
34.1840 3118.0 188
34.8267 3133.0 188
35.4529 3020.0 188
36.0736 2936.0 188
36.8262 2871.0 188
37.4634 2802.0 188
38.0896 2723.0 188
38.7158 2666.0 188
39.3420 2622.0 188
39.9683 2553.0 188
40.6055 2507.0 188
41.2317 2450.0 188
41.8579 2401.0 188
42.4841 2351.0 188
43.1049 2299.0 188
43.8739 2284.0 188
44.3738 2248.0 188
45.1208 2213.0 188
45.7471 2178.0 188
46.3898 2134.0 188
47.0105 2134.0 188
47.6367 2144.0 188
48.2629 2162.0 188
48.8892 2177.0 188
49.5264 2194.0 188
50.1526 2214.0 188
50.7788 2243.0 188
51.4050 2249.0 188
52.0422 2273.0 188
52.5421 2300.0 188
53.2947 2313.0 188
53.7946 2325.0 188
54.4208 2354.0 188
55.0580 2377.0 188
55.6842 2390.0 188
56.3104 2429.0 188
56.9366 2449.0 188
57.5739 2463.0 188
58.2001 2504.0 188
58.8263 2522.0 188
59.4635 2548.0 188
60.0897 2595.0 188
60.7159 2619.0 188
76.2341 3921.0 188
76.8549 3955.0 188
77.4976 3989.0 188
98.6682 330.0 188
99.2944 327.0 188
100.2942 326.0 188
100.5469 324.0 188
100.9204 322.0 188
102.3102 318.0 188
102.5574 317.0 188
113.9502 359.0 188
114.7028 363.0 188
114.8401 364.0 188
115.7135 365.0 188
116.4661 367.0 188
116.9659 371.0 188
117.2186 373.0 188
117.9657 376.0 188
118.7183 380.0 188
119.4653 382.0 188
120.0916 385.0 188
120.2179 386.0 188
121.2341 387.0 188
121.7340 385.0 188
122.4811 384.0 188
123.1073 384.0 188
123.3545 386.0 188
124.2334 390.0 188
124.6069 394.0 188
125.2496 398.0 188
126.1230 399.0 188
126.6229 399.0 188
127.2491 399.0 188
127.8699 398.0 188
128.7488 393.0 188
129.2651 385.0 188
129.6387 383.0 188
130.3857 384.0 188
130.8856 385.0 188
131.8854 390.0 188
133.0115 364.0 188
133.9014 357.0 188
134.4012 356.0 188
135.2802 357.0 188
136.5271 331.0 188
136.7798 332.0 188
137.7795 321.0 188
138.4167 315.0 188
139.2957 313.0 188
139.5428 313.0 188
140.4218 315.0 188
141.1688 312.0 188
141.9214 307.0 188
142.1851 307.0 188
142.9321 307.0 188
143.3112 307.0 188
144.0582 306.0 188
144.8108 306.0 188
145.6842 308.0 188
145.8105 313.0 188
148.6835 2252.0 188
149.3097 2260.0 188
149.9359 2249.0 188
150.5621 2246.0 188
151.5619 3386.0 188
152.1826 3370.0 188
152.8088 3331.0 188
153.4351 3306.0 188
154.0613 3271.0 188
154.6875 3239.0 188
155.3082 3218.0 188
155.9344 3187.0 188
156.5607 3160.0 188
157.1869 3129.0 188
157.8241 3114.0 188
158.4503 3090.0 188
159.0765 3072.0 188
159.7028 3048.0 188
160.3235 3023.0 188
160.9497 2999.0 188
161.5759 2991.0 188
162.2021 2966.0 188
162.8229 2947.0 188
163.4491 2936.0 188
164.0753 2909.0 188
164.8389 2896.0 188
165.4651 2868.0 188
166.0913 2858.0 188
166.7175 2844.0 188
167.3438 2836.0 188
167.9645 2805.0 188
168.5907 2800.0 188
169.2169 2781.0 188
169.8431 2771.0 188
170.4639 2759.0 188
171.0901 2749.0 188
171.7328 2741.0 188
172.3590 2739.0 188
172.9797 2695.0 188
173.6060 2695.0 188
174.2322 2690.0 188
174.8584 2678.0 188
175.4791 2673.0 188
176.1053 2670.0 188
176.7316 2664.0 188
177.3578 2651.0 188
177.9950 2657.0 188
178.6212 2631.0 188
179.2639 2628.0 188
179.8901 2603.0 188
180.5273 2604.0 188
181.1536 2598.0 188
181.7963 2601.0 188
182.4170 2597.0 188
183.0597 2601.0 188
183.7024 2592.0 188
184.3231 2606.0 188
184.9658 2590.0 188
185.5920 2572.0 188
186.2292 2573.0 188
186.8555 2571.0 188
187.4982 2577.0 188
188.1354 2560.0 188
188.7616 2559.0 188
189.4043 2561.0 188
190.0305 2553.0 188
190.6677 2556.0 188
191.2939 2548.0 188
191.9366 2551.0 188
192.5574 2548.0 188
193.2001 2558.0 188
193.8428 2551.0 188
194.4635 2551.0 188
205.5267 193.0 188
206.1530 192.0 188
201.9012 3258.0 188
202.5275 3280.0 188
203.1537 3302.0 188
203.7799 3307.0 188
204.4061 3316.0 188
205.0269 3305.0 188
205.6531 3288.0 188
206.2793 3243.0 188
212.5415 3498.0 188
213.1677 3499.0 188
213.7939 3504.0 188
214.4202 3474.0 188
215.0464 3485.0 188
215.6671 3490.0 188
216.2933 3517.0 188
216.9196 3532.0 188
217.5458 3557.0 188
218.1830 3568.0 188
218.8092 3593.0 188
219.4354 3597.0 188
